product_id,product_name,country,base_price,current_selling,current_markup_pct,markup_if_single_orig,markup_if_doubled_orig,corrected_selling_if_doubled
09639a97-abb1-499e-a459-85b1e218ac5e,Gallant II Twin Blade Shaving Cartridges (Pack of 5) – Dual Blade Refills for Smooth & Comfortable Men’s Shaving,IE,45.00,90.45,101.00,78.00,55.00,80.10
09639a97-abb1-499e-a459-85b1e218ac5e,Gallant II Twin Blade Shaving Cartridges (Pack of 5) – Dual Blade Refills for Smooth & Comfortable Men’s Shaving,KE,45.00,88.20,96.00,73.00,50.00,77.85
09639a97-abb1-499e-a459-85b1e218ac5e,Gallant II Twin Blade Shaving Cartridges (Pack of 5) – Dual Blade Refills for Smooth & Comfortable Men’s Shaving,MT,45.00,88.20,96.00,73.00,50.00,77.85
09639a97-abb1-499e-a459-85b1e218ac5e,Gallant II Twin Blade Shaving Cartridges (Pack of 5) – Dual Blade Refills for Smooth & Comfortable Men’s Shaving,US,45.00,88.20,96.00,73.00,50.00,77.85
88dead09-83cc-4e39-af98-e989e1ee5e56,Gallant II Twin Blade Shaving Razor Kit for Men – Reusable Razor Handle with 5 Replacement Cartridges – Smooth & Close Shave for Daily Grooming,AL,55.00,107.80,96.00,73.00,50.00,95.15
88dead09-83cc-4e39-af98-e989e1ee5e56,Gallant II Twin Blade Shaving Razor Kit for Men – Reusable Razor Handle with 5 Replacement Cartridges – Smooth & Close Shave for Daily Grooming,CH,55.00,107.80,96.00,73.00,50.00,95.15
88dead09-83cc-4e39-af98-e989e1ee5e56,Gallant II Twin Blade Shaving Razor Kit for Men – Reusable Razor Handle with 5 Replacement Cartridges – Smooth & Close Shave for Daily Grooming,DE,55.00,107.80,96.00,73.00,50.00,95.15
88dead09-83cc-4e39-af98-e989e1ee5e56,Gallant II Twin Blade Shaving Razor Kit for Men – Reusable Razor Handle with 5 Replacement Cartridges – Smooth & Close Shave for Daily Grooming,FR,55.00,107.80,96.00,73.00,50.00,95.15
88dead09-83cc-4e39-af98-e989e1ee5e56,Gallant II Twin Blade Shaving Razor Kit for Men – Reusable Razor Handle with 5 Replacement Cartridges – Smooth & Close Shave for Daily Grooming,GB,55.00,107.80,96.00,73.00,50.00,95.15
88dead09-83cc-4e39-af98-e989e1ee5e56,Gallant II Twin Blade Shaving Razor Kit for Men – Reusable Razor Handle with 5 Replacement Cartridges – Smooth & Close Shave for Daily Grooming,IE,55.00,110.55,101.00,78.00,55.00,97.90
88dead09-83cc-4e39-af98-e989e1ee5e56,Gallant II Twin Blade Shaving Razor Kit for Men – Reusable Razor Handle with 5 Replacement Cartridges – Smooth & Close Shave for Daily Grooming,KE,55.00,107.80,96.00,73.00,50.00,95.15
88dead09-83cc-4e39-af98-e989e1ee5e56,Gallant II Twin Blade Shaving Razor Kit for Men – Reusable Razor Handle with 5 Replacement Cartridges – Smooth & Close Shave for Daily Grooming,MT,55.00,107.80,96.00,73.00,50.00,95.15
88dead09-83cc-4e39-af98-e989e1ee5e56,Gallant II Twin Blade Shaving Razor Kit for Men – Reusable Razor Handle with 5 Replacement Cartridges – Smooth & Close Shave for Daily Grooming,US,55.00,107.80,96.00,73.00,50.00,95.15
f6f9306d-ec01-48d5-b797-d0dc5f9bda5d,Garlic Pickle (വെളുത്തുള്ളി അച്ചാർ),AL,650.00,1306.50,101.00,78.00,55.00,1157.00
f6f9306d-ec01-48d5-b797-d0dc5f9bda5d,Garlic Pickle (വെളുത്തുള്ളി അച്ചാർ),CH,650.00,1306.50,101.00,78.00,55.00,1157.00
f6f9306d-ec01-48d5-b797-d0dc5f9bda5d,Garlic Pickle (വെളുത്തുള്ളി അച്ചാർ),DE,650.00,2054.00,216.00,193.00,170.00,1904.50
f6f9306d-ec01-48d5-b797-d0dc5f9bda5d,Garlic Pickle (വെളുത്തുള്ളി അച്ചാർ),FR,650.00,2151.50,231.00,208.00,185.00,2002.00
f6f9306d-ec01-48d5-b797-d0dc5f9bda5d,Garlic Pickle (വെളുത്തുള്ളി അച്ചാർ),GB,650.00,1891.50,191.00,168.00,145.00,1742.00
f6f9306d-ec01-48d5-b797-d0dc5f9bda5d,Garlic Pickle (വെളുത്തുള്ളി അച്ചാർ),IE,650.00,1891.50,191.00,168.00,145.00,1742.00
f6f9306d-ec01-48d5-b797-d0dc5f9bda5d,Garlic Pickle (വെളുത്തുള്ളി അച്ചാർ),KE,650.00,1306.50,101.00,78.00,55.00,1157.00
f6f9306d-ec01-48d5-b797-d0dc5f9bda5d,Garlic Pickle (വെളുത്തുള്ളി അച്ചാർ),MT,650.00,2379.00,266.00,243.00,220.00,2229.50
f6f9306d-ec01-48d5-b797-d0dc5f9bda5d,Garlic Pickle (വെളുത്തുള്ളി അച്ചാർ),US,650.00,2249.00,246.00,223.00,200.00,2099.50
6ac5d774-65e3-4235-864d-6fdabbe82456,Garnier Bright Complete Overnight Booster Serum | 10% Pure Vitamin C | Brightening & Spot Reduction Serum | For Glowing Skin,AL,326.00,638.96,96.00,73.00,50.00,563.98
6ac5d774-65e3-4235-864d-6fdabbe82456,Garnier Bright Complete Overnight Booster Serum | 10% Pure Vitamin C | Brightening & Spot Reduction Serum | For Glowing Skin,CH,326.00,638.96,96.00,73.00,50.00,563.98
6ac5d774-65e3-4235-864d-6fdabbe82456,Garnier Bright Complete Overnight Booster Serum | 10% Pure Vitamin C | Brightening & Spot Reduction Serum | For Glowing Skin,DE,326.00,638.96,96.00,73.00,50.00,563.98
6ac5d774-65e3-4235-864d-6fdabbe82456,Garnier Bright Complete Overnight Booster Serum | 10% Pure Vitamin C | Brightening & Spot Reduction Serum | For Glowing Skin,FR,326.00,638.96,96.00,73.00,50.00,563.98
6ac5d774-65e3-4235-864d-6fdabbe82456,Garnier Bright Complete Overnight Booster Serum | 10% Pure Vitamin C | Brightening & Spot Reduction Serum | For Glowing Skin,GB,326.00,638.96,96.00,73.00,50.00,563.98
6ac5d774-65e3-4235-864d-6fdabbe82456,Garnier Bright Complete Overnight Booster Serum | 10% Pure Vitamin C | Brightening & Spot Reduction Serum | For Glowing Skin,IE,326.00,655.26,101.00,78.00,55.00,580.28
6ac5d774-65e3-4235-864d-6fdabbe82456,Garnier Bright Complete Overnight Booster Serum | 10% Pure Vitamin C | Brightening & Spot Reduction Serum | For Glowing Skin,KE,326.00,638.96,96.00,73.00,50.00,563.98
6ac5d774-65e3-4235-864d-6fdabbe82456,Garnier Bright Complete Overnight Booster Serum | 10% Pure Vitamin C | Brightening & Spot Reduction Serum | For Glowing Skin,MT,326.00,638.96,96.00,73.00,50.00,563.98
6ac5d774-65e3-4235-864d-6fdabbe82456,Garnier Bright Complete Overnight Booster Serum | 10% Pure Vitamin C | Brightening & Spot Reduction Serum | For Glowing Skin,US,326.00,638.96,96.00,73.00,50.00,563.98
314b6d61-44bb-40e0-b94f-ac6a492a6d6b,Garnier Bright Complete Vitamin C Serum Cream (45g),AL,246.00,482.16,96.00,73.00,50.00,425.58
314b6d61-44bb-40e0-b94f-ac6a492a6d6b,Garnier Bright Complete Vitamin C Serum Cream (45g),CH,246.00,482.16,96.00,73.00,50.00,425.58
314b6d61-44bb-40e0-b94f-ac6a492a6d6b,Garnier Bright Complete Vitamin C Serum Cream (45g),DE,246.00,482.16,96.00,73.00,50.00,425.58
314b6d61-44bb-40e0-b94f-ac6a492a6d6b,Garnier Bright Complete Vitamin C Serum Cream (45g),FR,246.00,482.16,96.00,73.00,50.00,425.58
314b6d61-44bb-40e0-b94f-ac6a492a6d6b,Garnier Bright Complete Vitamin C Serum Cream (45g),GB,246.00,482.16,96.00,73.00,50.00,425.58
314b6d61-44bb-40e0-b94f-ac6a492a6d6b,Garnier Bright Complete Vitamin C Serum Cream (45g),IE,246.00,494.46,101.00,78.00,55.00,437.88
314b6d61-44bb-40e0-b94f-ac6a492a6d6b,Garnier Bright Complete Vitamin C Serum Cream (45g),KE,246.00,482.16,96.00,73.00,50.00,425.58
314b6d61-44bb-40e0-b94f-ac6a492a6d6b,Garnier Bright Complete Vitamin C Serum Cream (45g),MT,246.00,482.16,96.00,73.00,50.00,425.58
314b6d61-44bb-40e0-b94f-ac6a492a6d6b,Garnier Bright Complete Vitamin C Serum Cream (45g),US,246.00,482.16,96.00,73.00,50.00,425.58
f843404f-0436-4ac1-89da-503a89244afb,Garnier Bright Complete Vitamin C Yoghurt Sleeping Mask (18g),AL,137.00,268.52,96.00,73.00,50.00,237.01
f843404f-0436-4ac1-89da-503a89244afb,Garnier Bright Complete Vitamin C Yoghurt Sleeping Mask (18g),CH,137.00,268.52,96.00,73.00,50.00,237.01
f843404f-0436-4ac1-89da-503a89244afb,Garnier Bright Complete Vitamin C Yoghurt Sleeping Mask (18g),DE,137.00,268.52,96.00,73.00,50.00,237.01
f843404f-0436-4ac1-89da-503a89244afb,Garnier Bright Complete Vitamin C Yoghurt Sleeping Mask (18g),FR,137.00,268.52,96.00,73.00,50.00,237.01
f843404f-0436-4ac1-89da-503a89244afb,Garnier Bright Complete Vitamin C Yoghurt Sleeping Mask (18g),GB,137.00,268.52,96.00,73.00,50.00,237.01
f843404f-0436-4ac1-89da-503a89244afb,Garnier Bright Complete Vitamin C Yoghurt Sleeping Mask (18g),IE,137.00,275.37,101.00,78.00,55.00,243.86
f843404f-0436-4ac1-89da-503a89244afb,Garnier Bright Complete Vitamin C Yoghurt Sleeping Mask (18g),KE,137.00,268.52,96.00,73.00,50.00,237.01
f843404f-0436-4ac1-89da-503a89244afb,Garnier Bright Complete Vitamin C Yoghurt Sleeping Mask (18g),MT,137.00,268.52,96.00,73.00,50.00,237.01
f843404f-0436-4ac1-89da-503a89244afb,Garnier Bright Complete Vitamin C Yoghurt Sleeping Mask (18g),US,137.00,268.52,96.00,73.00,50.00,237.01
2c788fe7-6fdf-4917-9bb3-9da63b1eb885,Garnier Skin Naturals Super UV Invisible Serum Sunscreen SPF 50+ PA++++ with Vitamin C | Lightweight & Non-Greasy | 30ml,AL,347.00,680.12,96.00,73.00,50.00,600.31
2c788fe7-6fdf-4917-9bb3-9da63b1eb885,Garnier Skin Naturals Super UV Invisible Serum Sunscreen SPF 50+ PA++++ with Vitamin C | Lightweight & Non-Greasy | 30ml,CH,347.00,680.12,96.00,73.00,50.00,600.31
2c788fe7-6fdf-4917-9bb3-9da63b1eb885,Garnier Skin Naturals Super UV Invisible Serum Sunscreen SPF 50+ PA++++ with Vitamin C | Lightweight & Non-Greasy | 30ml,DE,347.00,680.12,96.00,73.00,50.00,600.31
2c788fe7-6fdf-4917-9bb3-9da63b1eb885,Garnier Skin Naturals Super UV Invisible Serum Sunscreen SPF 50+ PA++++ with Vitamin C | Lightweight & Non-Greasy | 30ml,FR,347.00,680.12,96.00,73.00,50.00,600.31
2c788fe7-6fdf-4917-9bb3-9da63b1eb885,Garnier Skin Naturals Super UV Invisible Serum Sunscreen SPF 50+ PA++++ with Vitamin C | Lightweight & Non-Greasy | 30ml,GB,347.00,680.12,96.00,73.00,50.00,600.31
2c788fe7-6fdf-4917-9bb3-9da63b1eb885,Garnier Skin Naturals Super UV Invisible Serum Sunscreen SPF 50+ PA++++ with Vitamin C | Lightweight & Non-Greasy | 30ml,IE,347.00,697.47,101.00,78.00,55.00,617.66
2c788fe7-6fdf-4917-9bb3-9da63b1eb885,Garnier Skin Naturals Super UV Invisible Serum Sunscreen SPF 50+ PA++++ with Vitamin C | Lightweight & Non-Greasy | 30ml,KE,347.00,680.12,96.00,73.00,50.00,600.31
2c788fe7-6fdf-4917-9bb3-9da63b1eb885,Garnier Skin Naturals Super UV Invisible Serum Sunscreen SPF 50+ PA++++ with Vitamin C | Lightweight & Non-Greasy | 30ml,MT,347.00,680.12,96.00,73.00,50.00,600.31
2c788fe7-6fdf-4917-9bb3-9da63b1eb885,Garnier Skin Naturals Super UV Invisible Serum Sunscreen SPF 50+ PA++++ with Vitamin C | Lightweight & Non-Greasy | 30ml,US,347.00,680.12,96.00,73.00,50.00,600.31
32ce08ea-cdcb-4e73-bf97-fc093764c21f,Garnier Super UV Cooling Watergel Sunscreen SPF 50+ PA++++ | Vitamin C | Lightweight Gel | No White Cast | 30ml,AL,227.00,444.92,96.00,73.00,50.00,392.71
32ce08ea-cdcb-4e73-bf97-fc093764c21f,Garnier Super UV Cooling Watergel Sunscreen SPF 50+ PA++++ | Vitamin C | Lightweight Gel | No White Cast | 30ml,CH,227.00,444.92,96.00,73.00,50.00,392.71
32ce08ea-cdcb-4e73-bf97-fc093764c21f,Garnier Super UV Cooling Watergel Sunscreen SPF 50+ PA++++ | Vitamin C | Lightweight Gel | No White Cast | 30ml,DE,227.00,444.92,96.00,73.00,50.00,392.71
32ce08ea-cdcb-4e73-bf97-fc093764c21f,Garnier Super UV Cooling Watergel Sunscreen SPF 50+ PA++++ | Vitamin C | Lightweight Gel | No White Cast | 30ml,FR,227.00,444.92,96.00,73.00,50.00,392.71
32ce08ea-cdcb-4e73-bf97-fc093764c21f,Garnier Super UV Cooling Watergel Sunscreen SPF 50+ PA++++ | Vitamin C | Lightweight Gel | No White Cast | 30ml,GB,227.00,444.92,96.00,73.00,50.00,392.71
32ce08ea-cdcb-4e73-bf97-fc093764c21f,Garnier Super UV Cooling Watergel Sunscreen SPF 50+ PA++++ | Vitamin C | Lightweight Gel | No White Cast | 30ml,IE,227.00,456.27,101.00,78.00,55.00,404.06
32ce08ea-cdcb-4e73-bf97-fc093764c21f,Garnier Super UV Cooling Watergel Sunscreen SPF 50+ PA++++ | Vitamin C | Lightweight Gel | No White Cast | 30ml,KE,227.00,444.92,96.00,73.00,50.00,392.71
32ce08ea-cdcb-4e73-bf97-fc093764c21f,Garnier Super UV Cooling Watergel Sunscreen SPF 50+ PA++++ | Vitamin C | Lightweight Gel | No White Cast | 30ml,MT,227.00,444.92,96.00,73.00,50.00,392.71
32ce08ea-cdcb-4e73-bf97-fc093764c21f,Garnier Super UV Cooling Watergel Sunscreen SPF 50+ PA++++ | Vitamin C | Lightweight Gel | No White Cast | 30ml,US,227.00,444.92,96.00,73.00,50.00,392.71
d4403dac-ae95-47ec-bf42-4ca471228621,"Gatsby Water Gloss Hair Gel WG Super Hard Level 5, Strong Hold Styling Gel with Wet Look Finish, Long-Lasting Non-Sticky Hair Styling Gel for Men",AL,135.00,264.60,96.00,73.00,50.00,233.55
d4403dac-ae95-47ec-bf42-4ca471228621,"Gatsby Water Gloss Hair Gel WG Super Hard Level 5, Strong Hold Styling Gel with Wet Look Finish, Long-Lasting Non-Sticky Hair Styling Gel for Men",CH,135.00,264.60,96.00,73.00,50.00,233.55
d4403dac-ae95-47ec-bf42-4ca471228621,"Gatsby Water Gloss Hair Gel WG Super Hard Level 5, Strong Hold Styling Gel with Wet Look Finish, Long-Lasting Non-Sticky Hair Styling Gel for Men",DE,135.00,264.60,96.00,73.00,50.00,233.55
d4403dac-ae95-47ec-bf42-4ca471228621,"Gatsby Water Gloss Hair Gel WG Super Hard Level 5, Strong Hold Styling Gel with Wet Look Finish, Long-Lasting Non-Sticky Hair Styling Gel for Men",FR,135.00,264.60,96.00,73.00,50.00,233.55
d4403dac-ae95-47ec-bf42-4ca471228621,"Gatsby Water Gloss Hair Gel WG Super Hard Level 5, Strong Hold Styling Gel with Wet Look Finish, Long-Lasting Non-Sticky Hair Styling Gel for Men",GB,135.00,264.60,96.00,73.00,50.00,233.55
d4403dac-ae95-47ec-bf42-4ca471228621,"Gatsby Water Gloss Hair Gel WG Super Hard Level 5, Strong Hold Styling Gel with Wet Look Finish, Long-Lasting Non-Sticky Hair Styling Gel for Men",IE,135.00,271.35,101.00,78.00,55.00,240.30
d4403dac-ae95-47ec-bf42-4ca471228621,"Gatsby Water Gloss Hair Gel WG Super Hard Level 5, Strong Hold Styling Gel with Wet Look Finish, Long-Lasting Non-Sticky Hair Styling Gel for Men",KE,135.00,264.60,96.00,73.00,50.00,233.55
d4403dac-ae95-47ec-bf42-4ca471228621,"Gatsby Water Gloss Hair Gel WG Super Hard Level 5, Strong Hold Styling Gel with Wet Look Finish, Long-Lasting Non-Sticky Hair Styling Gel for Men",MT,135.00,264.60,96.00,73.00,50.00,233.55
d4403dac-ae95-47ec-bf42-4ca471228621,"Gatsby Water Gloss Hair Gel WG Super Hard Level 5, Strong Hold Styling Gel with Wet Look Finish, Long-Lasting Non-Sticky Hair Styling Gel for Men",US,135.00,264.60,96.00,73.00,50.00,233.55
90df1acc-956f-4313-a761-e7c70f0b0647,GATSBY WG HARD 3,AL,135.00,264.60,96.00,73.00,50.00,233.55
90df1acc-956f-4313-a761-e7c70f0b0647,GATSBY WG HARD 3,CH,135.00,264.60,96.00,73.00,50.00,233.55
90df1acc-956f-4313-a761-e7c70f0b0647,GATSBY WG HARD 3,DE,135.00,264.60,96.00,73.00,50.00,233.55
90df1acc-956f-4313-a761-e7c70f0b0647,GATSBY WG HARD 3,FR,135.00,264.60,96.00,73.00,50.00,233.55
90df1acc-956f-4313-a761-e7c70f0b0647,GATSBY WG HARD 3,GB,135.00,264.60,96.00,73.00,50.00,233.55
90df1acc-956f-4313-a761-e7c70f0b0647,GATSBY WG HARD 3,IE,135.00,271.35,101.00,78.00,55.00,240.30
90df1acc-956f-4313-a761-e7c70f0b0647,GATSBY WG HARD 3,KE,135.00,264.60,96.00,73.00,50.00,233.55
90df1acc-956f-4313-a761-e7c70f0b0647,GATSBY WG HARD 3,MT,135.00,264.60,96.00,73.00,50.00,233.55
90df1acc-956f-4313-a761-e7c70f0b0647,GATSBY WG HARD 3,US,135.00,264.60,96.00,73.00,50.00,233.55
345de883-2b29-425b-a0bc-182e87408da8,GATSBY WG HYPER SOLID 7,AL,85.00,166.60,96.00,73.00,50.00,147.05
345de883-2b29-425b-a0bc-182e87408da8,GATSBY WG HYPER SOLID 7,CH,85.00,166.60,96.00,73.00,50.00,147.05
345de883-2b29-425b-a0bc-182e87408da8,GATSBY WG HYPER SOLID 7,DE,85.00,166.60,96.00,73.00,50.00,147.05
345de883-2b29-425b-a0bc-182e87408da8,GATSBY WG HYPER SOLID 7,FR,85.00,166.60,96.00,73.00,50.00,147.05
345de883-2b29-425b-a0bc-182e87408da8,GATSBY WG HYPER SOLID 7,GB,85.00,166.60,96.00,73.00,50.00,147.05
345de883-2b29-425b-a0bc-182e87408da8,GATSBY WG HYPER SOLID 7,IE,85.00,170.85,101.00,78.00,55.00,151.30
345de883-2b29-425b-a0bc-182e87408da8,GATSBY WG HYPER SOLID 7,KE,85.00,166.60,96.00,73.00,50.00,147.05
345de883-2b29-425b-a0bc-182e87408da8,GATSBY WG HYPER SOLID 7,MT,85.00,166.60,96.00,73.00,50.00,147.05
345de883-2b29-425b-a0bc-182e87408da8,GATSBY WG HYPER SOLID 7,US,85.00,166.60,96.00,73.00,50.00,147.05
750c1809-ef5c-4b0f-a410-10f1fa2141ca,GATSBY WG SOFT2,AL,135.00,264.60,96.00,73.00,50.00,233.55
750c1809-ef5c-4b0f-a410-10f1fa2141ca,GATSBY WG SOFT2,CH,135.00,264.60,96.00,73.00,50.00,233.55
750c1809-ef5c-4b0f-a410-10f1fa2141ca,GATSBY WG SOFT2,DE,135.00,264.60,96.00,73.00,50.00,233.55
750c1809-ef5c-4b0f-a410-10f1fa2141ca,GATSBY WG SOFT2,FR,135.00,264.60,96.00,73.00,50.00,233.55
750c1809-ef5c-4b0f-a410-10f1fa2141ca,GATSBY WG SOFT2,GB,135.00,264.60,96.00,73.00,50.00,233.55
750c1809-ef5c-4b0f-a410-10f1fa2141ca,GATSBY WG SOFT2,IE,135.00,271.35,101.00,78.00,55.00,240.30
750c1809-ef5c-4b0f-a410-10f1fa2141ca,GATSBY WG SOFT2,KE,135.00,264.60,96.00,73.00,50.00,233.55
750c1809-ef5c-4b0f-a410-10f1fa2141ca,GATSBY WG SOFT2,MT,135.00,264.60,96.00,73.00,50.00,233.55
750c1809-ef5c-4b0f-a410-10f1fa2141ca,GATSBY WG SOFT2,US,135.00,264.60,96.00,73.00,50.00,233.55
38938ae3-60e7-4a4e-8dcd-2ba0c382a122,Georgette Frock with frills..,AL,799.00,1605.99,101.00,78.00,55.00,1422.22
38938ae3-60e7-4a4e-8dcd-2ba0c382a122,Georgette Frock with frills..,CH,799.00,1605.99,101.00,78.00,55.00,1422.22
38938ae3-60e7-4a4e-8dcd-2ba0c382a122,Georgette Frock with frills..,DE,799.00,1605.99,101.00,78.00,55.00,1422.22
38938ae3-60e7-4a4e-8dcd-2ba0c382a122,Georgette Frock with frills..,FR,799.00,1605.99,101.00,78.00,55.00,1422.22
38938ae3-60e7-4a4e-8dcd-2ba0c382a122,Georgette Frock with frills..,GB,799.00,1605.99,101.00,78.00,55.00,1422.22
38938ae3-60e7-4a4e-8dcd-2ba0c382a122,Georgette Frock with frills..,IE,799.00,1605.99,101.00,78.00,55.00,1422.22
38938ae3-60e7-4a4e-8dcd-2ba0c382a122,Georgette Frock with frills..,KE,799.00,1605.99,101.00,78.00,55.00,1422.22
38938ae3-60e7-4a4e-8dcd-2ba0c382a122,Georgette Frock with frills..,MT,799.00,1605.99,101.00,78.00,55.00,1422.22
38938ae3-60e7-4a4e-8dcd-2ba0c382a122,Georgette Frock with frills..,US,799.00,1605.99,101.00,78.00,55.00,1422.22
e2d30bdf-00fc-4a85-a88e-2d4d660f517f,"Gillette 7 O’Clock Sterling Safety Razor with Platinum-Coated Double Edge Blades – Classic Wet Shaving Razor for Men, Smooth Precise Shave (1 Razor + Blades Pack)",AL,120.00,235.20,96.00,73.00,50.00,207.60
e2d30bdf-00fc-4a85-a88e-2d4d660f517f,"Gillette 7 O’Clock Sterling Safety Razor with Platinum-Coated Double Edge Blades – Classic Wet Shaving Razor for Men, Smooth Precise Shave (1 Razor + Blades Pack)",CH,120.00,235.20,96.00,73.00,50.00,207.60
e2d30bdf-00fc-4a85-a88e-2d4d660f517f,"Gillette 7 O’Clock Sterling Safety Razor with Platinum-Coated Double Edge Blades – Classic Wet Shaving Razor for Men, Smooth Precise Shave (1 Razor + Blades Pack)",DE,120.00,235.20,96.00,73.00,50.00,207.60
e2d30bdf-00fc-4a85-a88e-2d4d660f517f,"Gillette 7 O’Clock Sterling Safety Razor with Platinum-Coated Double Edge Blades – Classic Wet Shaving Razor for Men, Smooth Precise Shave (1 Razor + Blades Pack)",FR,120.00,235.20,96.00,73.00,50.00,207.60
e2d30bdf-00fc-4a85-a88e-2d4d660f517f,"Gillette 7 O’Clock Sterling Safety Razor with Platinum-Coated Double Edge Blades – Classic Wet Shaving Razor for Men, Smooth Precise Shave (1 Razor + Blades Pack)",GB,120.00,235.20,96.00,73.00,50.00,207.60
e2d30bdf-00fc-4a85-a88e-2d4d660f517f,"Gillette 7 O’Clock Sterling Safety Razor with Platinum-Coated Double Edge Blades – Classic Wet Shaving Razor for Men, Smooth Precise Shave (1 Razor + Blades Pack)",IE,120.00,241.20,101.00,78.00,55.00,213.60
e2d30bdf-00fc-4a85-a88e-2d4d660f517f,"Gillette 7 O’Clock Sterling Safety Razor with Platinum-Coated Double Edge Blades – Classic Wet Shaving Razor for Men, Smooth Precise Shave (1 Razor + Blades Pack)",KE,120.00,235.20,96.00,73.00,50.00,207.60
e2d30bdf-00fc-4a85-a88e-2d4d660f517f,"Gillette 7 O’Clock Sterling Safety Razor with Platinum-Coated Double Edge Blades – Classic Wet Shaving Razor for Men, Smooth Precise Shave (1 Razor + Blades Pack)",MT,120.00,235.20,96.00,73.00,50.00,207.60
e2d30bdf-00fc-4a85-a88e-2d4d660f517f,"Gillette 7 O’Clock Sterling Safety Razor with Platinum-Coated Double Edge Blades – Classic Wet Shaving Razor for Men, Smooth Precise Shave (1 Razor + Blades Pack)",US,120.00,235.20,96.00,73.00,50.00,207.60
8ca68461-dcb9-4bec-b112-0aea3ea6216a,Gillette Charcoal Shaving Foam (196 g),AL,224.10,439.23,96.00,73.00,50.00,387.69
8ca68461-dcb9-4bec-b112-0aea3ea6216a,Gillette Charcoal Shaving Foam (196 g),CH,224.10,439.23,96.00,73.00,50.00,387.69
8ca68461-dcb9-4bec-b112-0aea3ea6216a,Gillette Charcoal Shaving Foam (196 g),DE,224.10,439.23,96.00,73.00,50.00,387.69
8ca68461-dcb9-4bec-b112-0aea3ea6216a,Gillette Charcoal Shaving Foam (196 g),FR,224.10,439.23,96.00,73.00,50.00,387.69
8ca68461-dcb9-4bec-b112-0aea3ea6216a,Gillette Charcoal Shaving Foam (196 g),GB,224.10,439.23,96.00,73.00,50.00,387.69
8ca68461-dcb9-4bec-b112-0aea3ea6216a,Gillette Charcoal Shaving Foam (196 g),IE,224.10,450.44,101.00,78.00,55.00,398.90
8ca68461-dcb9-4bec-b112-0aea3ea6216a,Gillette Charcoal Shaving Foam (196 g),KE,224.10,439.23,96.00,73.00,50.00,387.69
8ca68461-dcb9-4bec-b112-0aea3ea6216a,Gillette Charcoal Shaving Foam (196 g),MT,224.10,439.23,96.00,73.00,50.00,387.69
8ca68461-dcb9-4bec-b112-0aea3ea6216a,Gillette Charcoal Shaving Foam (196 g),US,224.10,439.23,96.00,73.00,50.00,387.69
23e843c8-9573-4842-8126-97736789e4ca,Gillette Fusion5 Manual Razor for Men with 5 Diamond-Like Coated Blades & Precision Trimmer – Smooth Close Shave Grooming Razor (1 Handle + Cartridge),AL,425.00,833.00,96.00,73.00,50.00,735.25
23e843c8-9573-4842-8126-97736789e4ca,Gillette Fusion5 Manual Razor for Men with 5 Diamond-Like Coated Blades & Precision Trimmer – Smooth Close Shave Grooming Razor (1 Handle + Cartridge),CH,425.00,833.00,96.00,73.00,50.00,735.25
23e843c8-9573-4842-8126-97736789e4ca,Gillette Fusion5 Manual Razor for Men with 5 Diamond-Like Coated Blades & Precision Trimmer – Smooth Close Shave Grooming Razor (1 Handle + Cartridge),DE,425.00,833.00,96.00,73.00,50.00,735.25
23e843c8-9573-4842-8126-97736789e4ca,Gillette Fusion5 Manual Razor for Men with 5 Diamond-Like Coated Blades & Precision Trimmer – Smooth Close Shave Grooming Razor (1 Handle + Cartridge),FR,425.00,833.00,96.00,73.00,50.00,735.25
23e843c8-9573-4842-8126-97736789e4ca,Gillette Fusion5 Manual Razor for Men with 5 Diamond-Like Coated Blades & Precision Trimmer – Smooth Close Shave Grooming Razor (1 Handle + Cartridge),GB,425.00,833.00,96.00,73.00,50.00,735.25
23e843c8-9573-4842-8126-97736789e4ca,Gillette Fusion5 Manual Razor for Men with 5 Diamond-Like Coated Blades & Precision Trimmer – Smooth Close Shave Grooming Razor (1 Handle + Cartridge),IE,425.00,854.25,101.00,78.00,55.00,756.50
23e843c8-9573-4842-8126-97736789e4ca,Gillette Fusion5 Manual Razor for Men with 5 Diamond-Like Coated Blades & Precision Trimmer – Smooth Close Shave Grooming Razor (1 Handle + Cartridge),KE,425.00,833.00,96.00,73.00,50.00,735.25
23e843c8-9573-4842-8126-97736789e4ca,Gillette Fusion5 Manual Razor for Men with 5 Diamond-Like Coated Blades & Precision Trimmer – Smooth Close Shave Grooming Razor (1 Handle + Cartridge),MT,425.00,833.00,96.00,73.00,50.00,735.25
23e843c8-9573-4842-8126-97736789e4ca,Gillette Fusion5 Manual Razor for Men with 5 Diamond-Like Coated Blades & Precision Trimmer – Smooth Close Shave Grooming Razor (1 Handle + Cartridge),US,425.00,833.00,96.00,73.00,50.00,735.25
e7fc718e-7cff-4200-8a81-2ec4d6308140,Gillette Fusion5 Razor Blades Cartridge Refills (Pack of 2) – 5 Anti-Friction Blades for Smooth Shave,IE,649.00,1239.59,91.00,68.00,45.00,1090.32
5b82b583-8822-4724-ab85-5764ad3352c4,Gillette Guard Shaving Cream with Neem Extracts (125 g - 33% Extra Free),AL,55.80,109.36,95.99,72.99,49.99,96.53
